sample_id,Pressure__mean,Pressure__std,Pressure__min,Pressure__max,Pressure__median,Pressure__range,Pressure__iqr,CO2 Weld Flow__mean,CO2 Weld Flow__std,CO2 Weld Flow__min,CO2 Weld Flow__max,CO2 Weld Flow__median,CO2 Weld Flow__range,CO2 Weld Flow__iqr,Feed__mean,Feed__std,Feed__min,Feed__max,Feed__median,Feed__range,Feed__iqr,Primary Weld Current__mean,Primary Weld Current__std,Primary Weld Current__min,Primary Weld Current__max,Primary Weld Current__median,Primary Weld Current__range,Primary Weld Current__iqr,Wire Consumed__mean,Wire Consumed__std,Wire Consumed__min,Wire Consumed__max,Wire Consumed__median,Wire Consumed__range,Wire Consumed__iqr,Secondary Weld Voltage__mean,Secondary Weld Voltage__std,Secondary Weld Voltage__min,Secondary Weld Voltage__max,Secondary Weld Voltage__median,Secondary Weld Voltage__range,Secondary Weld Voltage__iqr,Pressure__win_mean_of_std,Pressure__win_std_of_mean,Pressure__win_max_std,CO2 Weld Flow__win_mean_of_std,CO2 Weld Flow__win_std_of_mean,CO2 Weld Flow__win_max_std,Feed__win_mean_of_std,Feed__win_std_of_mean,Feed__win_max_std,Primary Weld Current__win_mean_of_std,Primary Weld Current__win_std_of_mean,Primary Weld Current__win_max_std,Wire Consumed__win_mean_of_std,Wire Consumed__win_std_of_mean,Wire Consumed__win_max_std,Secondary Weld Voltage__win_mean_of_std,Secondary Weld Voltage__win_std_of_mean,Secondary Weld Voltage__win_max_std,Pressure__diff_mean,Pressure__diff_std,Pressure__diff_max,Pressure__diff_min,CO2 Weld Flow__diff_mean,CO2 Weld Flow__diff_std,CO2 Weld Flow__diff_max,CO2 Weld Flow__diff_min,Feed__diff_mean,Feed__diff_std,Feed__diff_max,Feed__diff_min,Primary Weld Current__diff_mean,Primary Weld Current__diff_std,Primary Weld Current__diff_max,Primary Weld Current__diff_min,Wire Consumed__diff_mean,Wire Consumed__diff_std,Wire Consumed__diff_max,Wire Consumed__diff_min,Secondary Weld Voltage__diff_mean,Secondary Weld Voltage__diff_std,Secondary Weld Voltage__diff_max,Secondary Weld Voltage__diff_min,phase__arc_fraction,phase__n_arcing_rows,phase__n_idle_rows,phase__arc_start_idx,phase__arc_end_idx,phase__arc_duration_frac,meta__n_rows,img__n_images,img__brightness_mean__run_mean,img__brightness_mean__run_std,img__brightness_std__run_mean,img__brightness_std__run_std,img__brightness_min__run_mean,img__brightness_min__run_std,img__brightness_max__run_mean,img__brightness_max__run_std,img__hist_entropy__run_mean,img__hist_entropy__run_std,img__edge_density__run_mean,img__edge_density__run_std
10-20-22-0103-00,0.9629787234042553,1.5271806488762303,0.02,4.32,0.14,4.300000000000001,1.0399999999999998,14.060030395136778,12.288595880676747,-0.03,50.08,12.73,50.11,2.33,29.052492401215808,13.625672567449227,0.12,42.61,35.61,42.49,16.889999999999997,94.42054711246202,62.39116176809762,0.0,152.43,131.35,152.43,139.11,643.0705471124621,465.4297560303598,4.43,1327.54,666.23,1323.11,872.13,17.099240121580547,11.08087545933148,0.0,40.23,22.83,40.23,23.12,0.3283075157213881,1.2812838252445604,1.6579539679979054,4.797210690444162,9.200297226660064,16.950717086896354,2.767547059331609,12.693041970690958,8.416142261155048,22.497778888165143,47.438498989135624,62.0767183088797,65.42928956496118,434.6785672200484,97.15359309135201,4.127194344712481,7.698452802493643,15.828364468889387,-0.005182926829268293,0.15790281748207505,0.6599999999999999,-2.2700000000000005,6.0975609756107095e-05,0.7139698183182407,3.1999999999999993,-2.5999999999999996,0.1120731707317073,0.8421215930637861,9.39,-5.17,-8.665155314147564e-17,12.951311033727618,88.85000000000001,-87.39999999999999,4.0338719512195125,3.2101231232982017,10.319999999999936,0.0,-1.0831444142684454e-17,2.9475777646907098,24.439999999999998,-39.09,0.7021276595744681,231,98,0.16109422492401215,0.8662613981762918,0.7051671732522796,329,5,0.48475839495658873,0.006101485844608606,0.12628045529127122,0.011224967269212514,0.11294117867946625,0.01475677546770167,0.8337255001068116,0.02281260973398632,4.580726489683148,0.24861655834476523,0.028286497667431833,0.003970773010872267
10-20-22-0104-00,0.9745180722891565,1.5737919866345311,0.02,4.4,0.1,4.380000000000001,1.03,13.961265060240962,12.175244368556326,-0.03,49.81,12.754999999999999,49.84,2.67,25.21575301204819,13.434657790388819,0.15,39.96,32.81,39.81,25.564999999999998,94.16159638554217,62.1352934782734,0.0,162.81,131.055,162.81,138.04500000000002,586.0250903614458,457.2708051533698,5.41,1235.25,593.77,1229.84,931.64,16.734006024096388,10.859412775874283,0.0,40.23,22.765,40.23,23.1,0.32664498387954616,1.326009251685506,1.6755471464569416,4.70993887952345,9.13959010732976,17.26086151847584,2.519444523258009,12.888624025860945,4.965353663134178,22.397209188093594,46.42618817093789,66.07407845168936,60.940550545655405,429.28219023544773,96.02158105342778,3.563342119145142,7.710472048166413,14.717603968037732,-0.005226586102719032,0.16326644894663236,0.65,-2.4299999999999997,3.021148036253712e-05,0.7050190190812718,3.4299999999999997,-1.97,0.10320241691842899,0.7336599935773783,8.7,-4.67,-8.58661916326405e-17,13.054587258310715,140.07999999999998,-68.59,3.715528700906345,3.2452939272389116,9.840000000000003,0.0,-1.0733273954080063e-17,2.6747599155925386,32.94,-20.6,0.7018072289156626,233,99,0.16265060240963855,0.8614457831325302,0.6987951807228916,332,5,0.4857858896255493,0.005673998582872668,0.12664420455694197,0.007980611105995718,0.09254902303218841,0.020986806602148207,0.8588235378265381,0.03611251371645601,4.658077130445267,0.10566308413646855,0.02732301540672779,0.001804507832477467
10-20-22-0105-00,0.9579819277108435,1.5524686003135184,0.02,4.34,0.13,4.32,1.14,14.001536144578314,12.26409463721611,-0.03,50.05,12.68,50.08,2.3375000000000004,33.26063253012048,16.43523293025714,0.17,49.39,41.644999999999996,49.22,22.987499999999994,94.58027108433734,61.97769064258951,0.0,165.65,130.83499999999998,165.65,138.2225,753.1853614457832,555.5701311794771,6.23,1536.39,747.87,1530.16,1074.2250000000001,17.873463855421686,13.209967366136814,0.0,81.92,22.785,81.92,23.09,0.32110458135387915,1.2980477147324834,1.7533932816114017,4.747313145058243,9.207729675462291,17.094117589393143,2.8197049498147924,15.535589767897097,8.593544276955813,21.973643852164013,46.221313701064595,64.82561699235882,74.8644145328939,520.1551506503962,95.43004736978811,6.292285017638613,6.172213336577261,24.56395497471855,-0.005589123867069488,0.1819120676761159,0.66,-2.8900000000000006,-3.0211480362547854e-05,0.7273399015713589,3.6799999999999997,-2.81,0.12842900302114804,0.8505954831791436,9.01,-4.59,0.0,12.001299626593477,88.28,-85.68,4.622839879154079,3.081390442991995,10.170000000000073,0.0,5.366636977040032e-17,8.875571274827635,81.92,-81.91,0.7018072289156626,233,99,0.15963855421686746,0.858433734939759,0.6987951807228916,332,5,0.490095329284668,0.0048070383365757564,0.12556780278682708,0.01150020229473546,0.110588239133358,0.01725490384481184,0.8384313821792603,0.033404765756445166,4.6837620772276365,0.1518117323644468,0.0293084517121315,0.004130371345539307
10-20-22-0106-00,0.978048048048048,1.568198482212039,0.02,4.41,0.12,4.390000000000001,0.91,13.832612612612614,12.053577435644131,-0.03,49.66,12.6,49.69,2.8000000000000007,31.81072072072072,15.367703364781374,0.19,47.65,38.46,47.46,21.21,94.51372372372373,62.371132658499675,0.0,166.49,133.09,166.49,138.7,719.0943243243244,534.4349533706193,7.05,1476.72,691.31,1469.67,1033.7800000000002,16.87618618618619,11.36500921721575,0.0,81.92,22.8,81.92,23.07,0.31534174439804236,1.3269642533701587,1.6633147146586542,4.690672692386265,9.015922507061235,17.57849907244643,2.799318545508072,14.513736835150349,8.591593249217517,21.820047163734873,46.468118765438405,63.659073993893436,72.40123008041851,499.17147306522384,96.59735563668397,4.781396450031623,7.2187985869456766,17.330213880965232,-0.004969879518072292,0.1574062776706714,0.7000000000000001,-2.1100000000000003,3.0120481927704852e-05,0.718144007006941,3.479999999999997,-2.7300000000000004,0.12298192771084338,0.9027399512661344,10.47,-5.49,0.0,12.659012647456327,108.84,-107.19000000000001,4.42671686746988,3.1591053465005943,9.680000000000007,0.0,-8.560755852531328e-17,6.834886120334824,81.91,-80.60000000000001,0.7027027027027027,234,99,0.16216216216216217,0.8618618618618619,0.6996996996996997,333,5,0.48656047582626344,0.0068164504294499885,0.1289660081267357,0.005351464505143089,0.07607843354344368,0.015803483541806718,0.8713725566864013,0.03484683696849291,4.698818868971218,0.046407724556544495,0.028169726207852363,0.0024197338415154414
10-20-22-0107-00,0.964833836858006,1.5686908900958723,0.02,4.41,0.13,4.390000000000001,1.18,14.09262839879154,12.257765134839548,-0.04,50.05,12.65,50.089999999999996,1.7550000000000008,27.078549848942597,13.289842453398157,0.12,40.44,34.55,40.32,20.494999999999997,95.58262839879154,62.34919439622667,0.0,160.3,131.49,160.3,139.12,611.7792145015105,446.6176371959942,4.26,1221.8,648.36,1217.54,891.8049999999998,16.962719033232627,11.276785748912634,0.0,81.91,22.79,81.91,23.14,0.32003338232398487,1.311585980999933,1.7690812191643435,4.718128944783724,9.18287164349112,17.01627019531601,2.583038559649368,12.558203347380813,5.78768339147884,22.749842594730882,46.92954929817673,67.67964796746509,60.741193128007076,420.2274016857329,97.0979773185827,4.677066327779372,7.234256930435603,16.645039674329407,-0.005545454545454547,0.17320992251863432,0.67,-2.71,9.090909090910512e-05,0.7351519026554271,3.8000000000000007,-2.61,0.10248484848484847,0.7364627576373127,7.909999999999999,-4.18,8.612639221334548e-17,13.188004404851055,73.43,-84.05000000000001,3.689515151515151,3.182640280695368,9.670000000000016,0.0,4.306319610667274e-17,7.018890792961936,81.89999999999999,-81.89,0.7069486404833837,234,97,0.15709969788519637,0.8610271903323263,0.7039274924471299,331,5,0.48579278588294983,0.008300873356243027,0.1277677297592163,0.005868839122491964,0.08078431636095047,0.004705882072448731,0.8462745189666748,0.013898073796448905,4.656809120828401,0.1154163667760984,0.027978640422224997,0.004797619369805523
10-20-22-0108-00,0.9622658610271903,1.5640772287801439,0.01,4.41,0.1,4.4,0.9299999999999999,13.876978851963745,12.029708852978537,-0.04,49.38,12.61,49.42,2.130000000000001,28.389546827794558,13.42137851746847,0.1,42.17,33.6,42.07,13.364999999999998,94.93552870090635,62.226466521123285,0.0,158.56,132.66,158.56,138.095,636.6746223564955,460.3399987164553,3.44,1288.53,541.8,1285.09,867.95,17.128610271903323,11.79185581311732,0.0,81.91,22.76,81.91,23.05,0.3196444431068557,1.3158724541366293,1.7127788415320875,4.647652141564563,9.029584170873479,16.308474838561697,2.7696633152789683,12.41402633502389,8.737045047383011,21.60696676055998,46.84742005968833,67.18783104223562,63.38608031068997,430.11759952467895,97.60908132443416,5.2569626884431555,6.819986476933481,18.846995198174167,-0.0046060606060606074,0.15915237855092135,0.69,-1.8299999999999996,-6.060606060604316e-05,0.7008813357278593,3.369999999999999,-2.6,0.10815151515151515,0.7164785813410571,6.46,-3.36,8.612639221334548e-17,12.117183708825852,138.68,-89.39999999999999,3.894212121212121,3.24462550475614,9.5,0.0,-1.0765799026668185e-17,6.601023453851522,81.88000000000001,-70.62,0.7039274924471299,233,98,0.15709969788519637,0.8580060422960725,0.7009063444108762,331,5,0.4857976257801056,0.003711325000248325,0.14127647876739502,0.0009298233177350151,0.09960784614086152,0.018986225898760034,0.8831372618675232,0.040099834570378655,4.8028147439567865,0.13373109240194536,0.030824007093906404,0.005787636562141674
10-20-22-0109-00,0.9729909365558911,1.5571515748925446,0.01,4.41,0.14,4.4,1.0599999999999998,13.52809667673716,11.881218091428162,-0.03,48.72,12.31,48.75,2.455,31.77673716012084,15.95031331278983,0.06,47.26,40.2,47.199999999999996,20.184999999999995,94.4254078549849,61.78674777544521,0.0,162.49,130.58,162.49,138.35500000000002,720.6942900302115,527.1667755208545,2.13,1472.13,749.84,1470.0,1000.905,17.194108761329304,11.780103952322706,0.0,81.92,22.83,81.92,23.1,0.33364862250313165,1.3026474745899428,1.6999775174983935,4.6313365499536125,8.918764148863648,16.890313787493707,2.7722321898496562,14.950838992836562,8.82768021396335,22.0839904837709,46.29174591396757,65.00012176634749,72.27670663603682,492.9235700218519,100.7350358721334,5.217498513694472,6.891179445171599,18.976837482573327,-0.005212121212121213,0.16496693185735448,0.71,-2.45,-3.030303030302966e-05,0.6940601212909968,3.25,-2.14,0.12372727272727274,0.698062266874001,4.86,-2.54,0.0,13.06083772454391,126.89999999999999,-92.49,4.454545454545454,3.165184553514377,12.129999999999882,0.0,-7.53605931866773e-17,5.813846170551197,81.88,-54.88,0.7039274924471299,233,98,0.16012084592145015,0.8610271903323263,0.7009063444108762,331,5,0.48903548121452334,0.007774064590281266,0.13607236593961716,0.007799924216047581,0.0854901984333992,0.010044115852199064,0.8486274600028991,0.02655107430733178,4.859661949250968,0.09523311498786038,0.032507724687457086,0.005815605528719607
10-20-22-0110-00,0.9724096385542168,1.5597862510324416,0.04,4.41,0.13,4.37,1.03,13.535150602409638,12.026695117343266,-0.03,49.11,12.16,49.14,2.5824999999999996,28.21171686746988,15.01443037214387,0.17,44.03,36.230000000000004,43.86,29.3125,94.41650602409638,62.48666280286245,0.0,162.14,129.5,162.14,139.8125,652.4564156626506,505.0888789240894,6.39,1373.28,649.59,1366.8899999999999,1039.2199999999998,17.19593373493976,11.836581425841693,0.0,81.92,22.865000000000002,81.92,23.16,0.3127545872847272,1.3156259891524391,1.7385587249213068,4.631744882161303,9.10196947124937,16.964265010898643,2.5671509990723953,14.398415509691413,6.353611662668722,24.213591325322593,46.357701524270304,68.9806509345918,67.19962375171964,473.7542503937912,96.38340441051042,5.275218822017121,6.94990426304964,19.173544715570983,-0.005891238670694862,0.17007495749060395,0.6599999999999999,-2.5,-3.0211480362531754e-05,0.6974340409735841,3.4300000000000015,-2.89,0.11474320241691845,0.7862296934260782,9.34,-4.76,8.58661916326405e-17,14.97742851254797,156.05,-61.86,4.129577039274924,3.1844320842734253,9.680000000000064,0.0,0.0,6.791855862767265,81.9,-79.83,0.7018072289156626,233,99,0.16265060240963855,0.8614457831325302,0.6987951807228916,332,5,0.4881466209888458,0.0035441519032593455,0.12674816995859145,0.007531939740878887,0.06901960968971252,0.033515075070127555,0.8509804010391235,0.014462029659239553,4.629275677466841,0.10328028921405939,0.02796647250652313,0.004312195596277567
10-20-22-0111-00,0.9774999999999999,1.553781105907627,0.02,4.4,0.14,4.380000000000001,0.9500000000000001,13.204548192771083,11.7928058401626,-0.03,48.31,11.8,48.34,2.2825000000000006,29.60957831325301,14.487922435545416,0.18,45.51,35.565,45.33,19.24,93.25213855421687,61.91720760440972,0.0,160.29,130.19,160.29,137.885,673.1142771084337,509.0328434009,6.56,1396.72,629.015,1390.16,974.2225000000001,17.046566265060243,11.128234725841311,0.0,40.23,22.83,40.23,23.2,0.3332274854427584,1.3071136582392346,1.6797159402708541,4.561312073640409,8.885717360211023,16.502046374919686,2.707418608086638,13.729019881289172,7.77562962338099,23.971306194739885,46.0379534714445,61.930557602850634,68.22556050225701,476.9590850286156,97.2476152715325,4.0784031429477485,7.700589765004293,15.825246341210615,-0.004954682779456193,0.1583558930043882,0.7100000000000001,-2.2,3.0211480362526387e-05,0.697058972545159,3.7799999999999994,-2.76,0.11667673716012084,0.8562071832442302,9.98,-5.41,-8.58661916326405e-17,14.211443319104545,69.0,-79.56,4.199879154078549,3.1739730360916525,9.010000000000105,0.0,-1.0733273954080063e-17,3.208750818960833,40.19,-35.69,0.7018072289156626,233,99,0.16265060240963855,0.8644578313253012,0.7018072289156626,332,5,0.49222431778907777,0.007245753805398517,0.12306681871414185,0.0118712755516037,0.10588235557079315,0.019371121313973217,0.8337255001068116,0.02437689308493767,4.63965289106158,0.1896436326868651,0.028172064572572708,0.004500177610622758
10-20-22-0112-00,0.9977710843373494,1.5571458422464504,0.05,4.42,0.14,4.37,0.9800000000000001,12.742319277108436,11.602115198619785,-0.03,47.94,11.52,47.97,2.5025000000000013,25.99990963855422,14.670297539626649,0.08,40.81,35.28,40.730000000000004,26.585,94.54150602409638,62.864005095904034,0.0,159.28,132.95,159.28,139.84750000000003,608.3876506024096,465.99427586427527,3.44,1270.16,650.25,1266.72,920.7,16.844638554216868,10.975049657049505,0.0,40.23,22.725,40.23,23.05,0.31616784592338637,1.316791070388752,1.6702469757493947,4.570609023278837,8.646255913014215,16.415989770951978,2.3654130712743124,14.082070277119135,6.380843771790687,23.05224941986153,47.015055337152965,61.805921800746574,62.15726348708719,436.68883470429176,97.42610950746212,3.742834105388706,7.633265501299777,15.435071945410554,-0.004833836858006042,0.16290233048007619,0.6300000000000001,-2.26,-9.063444108760062e-05,0.7135139192563986,3.8899999999999997,-2.7699999999999996,0.10634441087613294,0.5945782226417977,5.33,-2.71,8.58661916326405e-17,13.874247803798667,117.11999999999999,-101.86,3.8269486404833843,3.2664388068923604,11.139999999999986,0.0,1.0733273954080063e-17,2.9101673387270943,40.11,-21.75,0.7018072289156626,233,99,0.16566265060240964,0.8644578313253012,0.6987951807228916,332,5,0.4905761957168579,0.00379018990086071,0.12350438684225082,0.008756452848347945,0.09960784614086152,0.023607713326314263,0.8392156958580017,0.024174171119769685,4.621742945999962,0.16248162099633534,0.027582370117306708,0.00047569328326922336
10-20-22-0113-00,0.9723262839879155,1.5336890648894919,0.06,4.38,0.15,4.32,1.0,12.681027190332326,11.593553675231359,-0.03,47.51,11.18,47.54,1.7399999999999984,27.675981873111784,13.153290814859849,0.1,41.39,32.21,41.29,14.735,95.53438066465256,62.534084585880436,0.0,158.25,133.38,158.25,138.89,617.5686404833837,451.9943430843657,3.61,1246.89,556.72,1243.2800000000002,898.69,16.87667673716012,10.965739807624372,0.0,40.23,22.72,40.23,23.07,0.3240460327598164,1.2876936160783317,1.6917233934659652,4.509371988207598,8.737829942013951,16.10739087996563,2.7814546651553873,12.192739294475853,8.44976881103856,21.615488692722124,47.11357966604627,64.92273641922374,61.660343160188695,423.9839402103169,97.703482726257,4.044527242437238,7.597933456758707,15.225443821445731,-0.005303030303030302,0.15822937158866093,0.6300000000000001,-2.26,-6.060606060604855e-05,0.6855978217697583,3.09,-2.6,0.10466666666666669,0.7396298534822047,7.28,-3.77,0.0,14.352831181266401,152.08999999999997,-105.17999999999998,3.767515151515152,3.342989290049663,10.820000000000022,0.0,1.0765799026668185e-17,3.257076840369743,32.26,-39.0,0.7039274924471299,233,98,0.16012084592145015,0.8610271903323263,0.7009063444108762,331,5,0.4882792055606842,0.002665416851014479,0.13261046260595322,0.010899784667203427,0.07686274722218514,0.016563695751096875,0.8454902052879334,0.04019177164459992,4.810748216008138,0.17212675623068688,0.03176894634962082,0.004873358681277328
10-20-22-0114-00,0.9812312312312312,1.594356760422083,0.02,4.42,0.12,4.4,1.19,12.684594594594593,11.628309668813696,-0.03,47.57,11.23,47.6,2.34,30.730810810810812,15.564956496121274,0.04,46.11,38.02,46.07,19.360000000000003,97.09369369369371,63.73859792096144,0.0,183.16,134.26,183.16,141.84,694.4552252252253,507.71347307382644,1.48,1390.33,648.85,1388.85,999.02,17.3433033033033,12.256873528509404,0.0,81.92,22.73,81.92,23.01,0.33645043120355383,1.3359464937514025,1.7987851900657847,4.487807050638808,8.812914751028112,16.724209189076774,2.7700872522927704,14.613793871392724,8.794337225737936,24.335554702382414,46.36967914999341,70.24972270436376,68.21380641988839,475.4986948977565,96.43995729903658,5.6915747979977676,6.434738956804869,20.990534537262267,-0.005240963855421689,0.18904978422383947,0.68,-3.04,6.0240963855409703e-05,0.6839135623092407,3.52,-2.6700000000000004,0.11620481927710843,0.6489755302698946,3.2399999999999998,-2.359999999999996,8.560755852531328e-17,14.28888114833695,160.5,-88.25999999999999,4.1832831325301205,3.30040770226419,17.049999999999955,0.0,-2.140188963132832e-17,9.47080353705335,81.91,-81.9,0.7027027027027027,234,99,0.16216216216216217,0.8618618618618619,0.6996996996996997,333,5,0.48306187987327576,0.004926363129713362,0.11880930960178375,0.006726061679543442,0.10274509936571122,0.0029346330696108096,0.8454902052879334,0.06804118933829965,4.494515687263641,0.19283850092118762,0.025368167087435722,0.001119095470839134
10-20-22-0115-00,0.9866465256797581,1.5837812230722002,0.02,4.43,0.13,4.41,1.045,12.163897280966767,11.135719469280275,-0.03,46.15,10.78,46.18,2.1799999999999997,32.73534743202417,16.456580873486203,0.1,48.8,41.27,48.699999999999996,22.735,93.1968580060423,61.86104985276145,0.0,166.63,128.91,166.63,137.685,741.8640483383687,548.697200361153,3.44,1516.07,742.79,1512.6299999999999,1061.555,17.114471299093655,11.504742866824513,0.0,81.91,22.82,81.91,23.125,0.3299297496454516,1.3361218403357613,1.7004605964267447,4.359251822619571,8.358981900709495,16.2232290756187,2.7947299184818983,15.515113274159491,8.929836719671867,23.677773745956056,46.136095030102695,65.28012416164663,74.10219068245608,514.6361461725201,95.743310533948,5.02071237054852,7.458883359160106,17.2054745485267,-0.006181818181818179,0.1711501330921903,0.6699999999999999,-2.58,-9.090909090910512e-05,0.670603995032975,3.4399999999999995,-2.87,0.1273030303030303,0.782365868160493,7.11,-3.69,8.612639221334548e-17,16.404315930724305,162.88,-74.8,4.583727272727272,3.1481193862486556,11.799999999999955,0.0,-5.3828995133340925e-17,6.677107831760731,81.88,-73.39,0.7009063444108762,232,99,0.1661631419939577,0.8640483383685801,0.6978851963746223,331,5,0.4928220808506012,0.008645912651136532,0.12908387780189515,0.011079214679710726,0.10352941304445266,0.00313725471496582,0.8384313821792603,0.02305401973442082,4.7418172706327155,0.11504654406764467,0.02862625792622566,0.0034553064049259326
10-20-22-0116-00,0.9520606060606063,1.5333920508878591,0.04,4.36,0.13,4.32,0.9800000000000001,12.551060606060608,11.29429332847473,-0.03,46.37,11.23,46.4,2.16,30.84318181818182,15.150518439782756,1.87,46.29,37.849999999999994,44.42,23.9575,95.24181818181819,62.227032269042326,0.0,210.94,132.32,210.94,138.3775,697.6816666666665,518.2625680952689,6.23,1413.12,679.265,1406.8899999999999,1049.4274999999998,16.927939393939393,10.809340438981419,0.0,40.23,22.775,40.23,23.1,0.303109138735569,1.284583087577012,1.7428336581555912,4.355854889812,8.515796423249103,15.344531311187056,2.6437334934717627,14.417147950068582,6.924025040393774,22.63214390796892,46.51915637046742,67.48031196756578,68.50128689919653,488.9403085346501,96.71157240041131,4.077447556285027,7.477208696357811,14.627537914495386,-0.006018237082066873,0.16795836347594245,0.6699999999999999,-2.47,6.079027355622431e-05,0.6635657529502241,2.9499999999999997,-2.65,0.11057750759878421,0.7488446187488661,6.47,-4.67,0.0,16.82350835992854,206.99,-106.99,4.276261398176292,3.1156442887309357,9.019999999999982,0.0,-1.0798521820062313e-17,2.5613556338249532,22.619999999999997,-31.93,0.706060606060606,233,97,0.1606060606060606,0.8636363636363636,0.703030303030303,330,5,0.49060394167900084,0.0058994704112485105,0.1250883921980858,0.006281921680597825,0.10588235557079315,0.01403023169329135,0.8352941274642944,0.01984174099878866,4.576031870509723,0.12672588230622786,0.028972834721207617,0.0019856961010412022
10-20-22-0117-00,0.9853172205438067,1.565756707069415,0.06,4.42,0.13,4.36,0.9700000000000001,12.057250755287008,11.12365669086947,-0.03,45.92,10.69,45.95,2.3450000000000006,32.38141993957704,16.139554970454686,0.15,48.48,40.22,48.33,22.365000000000002,94.43528700906344,63.042052526954706,0.0,156.34,133.8,156.34,139.7,737.5977039274925,546.5583888114486,5.41,1506.39,723.44,1500.98,1058.69,16.90987915407855,11.140889197302167,0.0,40.23,22.71,40.23,23.07,0.3258149446322021,1.3158395295399816,1.68980708958153,4.37442645254895,8.327586498433318,15.958290887184631,2.7570436502284337,15.272092633396891,8.55928134600096,22.809751685982118,47.61296454860448,62.993459360793956,73.21903048787449,513.0679930496597,97.9365554215585,3.979883956547321,7.850456029146049,15.823048661999367,-0.004787878787878785,0.1609908071108726,0.69,-2.2199999999999998,-6.06060606060647e-05,0.6735344301033065,4.05,-2.71,0.12633333333333333,0.8161550141316284,8.37,-4.35,8.612639221334548e-17,15.251633127960718,142.73000000000002,-97.88,4.548424242424242,3.1795170728322546,17.710000000000036,0.0,-2.153159805333637e-17,3.127398289439686,39.519999999999996,-33.42,0.6978851963746223,231,100,0.16314199395770393,0.8610271903323263,0.6978851963746223,331,5,0.48155637383461,0.009677804049966574,0.14055628776550294,0.00447733704458988,0.08941176682710647,0.012743588894753783,0.87607843875885,0.048513462501916016,4.856199182460487,0.08255059021295322,0.03074386902153492,0.005171483600560497
10-20-22-0118-00,0.9822590361445782,1.5750417495285582,0.03,4.44,0.1,4.41,0.86,12.043734939759037,11.216671338567703,-0.03,46.54,10.6,46.57,2.24,32.0094578313253,16.16555959209915,0.13,48.04,40.545,47.91,21.65,95.68183734939758,63.42728480188179,0.0,187.18,132.67000000000002,187.18,141.7475,728.5798493975904,539.2239447758368,4.75,1488.2,737.95,1483.45,1037.0475,16.6519578313253,10.870889844178292,0.0,40.23,22.72,40.23,23.14,0.3184036403021037,1.3323802510294624,1.6727752867614945,4.401991650391587,8.429915996203968,16.346045301540062,2.742018962980483,15.271620349196741,8.749563417679765,24.021159877154318,47.145232055744515,66.59902924938172,72.89631542959879,504.7961081970364,97.42889477459958,3.710893673576976,7.814593738996005,14.500759213227425,-0.004833836858006042,0.15781525314216246,0.6800000000000002,-1.9699999999999998,-3.021148036252102e-05,0.6675121147416914,3.0100000000000016,-2.69,0.12450151057401815,0.729987531544089,6.26,-3.28,0.0,16.541208962448724,182.9,-77.13,4.481722054380665,3.1541582551085954,9.669999999999845,0.0,1.0733273954080063e-17,2.6903669908498626,26.48,-25.61,0.6987951807228916,232,100,0.16265060240963855,0.858433734939759,0.6957831325301205,332,5,0.48623756766319276,0.008419076476661848,0.12364894300699233,0.0067354029618923675,0.10117647349834442,0.02153651920121881,0.8564705967903137,0.04882943212098477,4.609486391252924,0.10557197271758698,0.027360934391617776,0.0023423694609512073
10-20-22-0119-00,1.0354078549848944,1.5534431161031983,0.13,4.42,0.18,4.29,1.1800000000000002,12.141027190332327,11.064171777566584,-0.03,45.75,10.77,45.78,2.0999999999999996,24.621631419939575,14.108931162300173,0.05,38.7,32.87,38.650000000000006,27.065,97.38803625377645,63.92261587793063,0.0,185.53,135.98,185.53,141.845,577.4449244712991,441.37743582353744,1.64,1183.28,607.05,1181.6399999999999,897.79,16.57126888217523,10.727209734506424,0.0,40.23,22.68,40.23,23.02,0.3182799620419123,1.2963444372542352,1.7691742819745033,4.31259870086961,8.261878481851987,15.16413401286074,2.3375970162898203,13.48786030827557,5.84843979536423,22.536883108229784,48.1168328274928,67.98175848534665,59.246485346387736,416.15497009344165,95.58339082099987,3.825829898283019,7.635200045767556,14.072761953504365,-0.005333333333333331,0.18042514241704435,0.6699999999999999,-2.8699999999999997,6.060606060605393e-05,0.6846422063552874,3.95,-2.68,0.09945454545454546,0.49421117589290947,1.75,-1.7100000000000009,0.0,14.22070146483554,181.49,-85.65,3.5807272727272723,3.2666194313051498,8.849999999999994,0.0,1.0765799026668185e-17,2.652881440850632,37.919999999999995,-25.21,0.7009063444108762,232,99,0.16012084592145015,0.8580060422960725,0.6978851963746223,331,5,0.49188846349716187,0.0038425721581242848,0.13084703385829927,0.009935397493621,0.0941176488995552,0.010811017984703445,0.8439215779304504,0.01846055152074739,4.762965417152795,0.22288237983899875,0.03327731303870678,0.005212959945699435
